Tweet,Matched Keywords,Date,User,Source,Tweet ID,Tweet URL 
Eu abri a stream do Jukes pra ver Pesadelo na cozinha e agora eu quero um hambúrguer mal passado sangrando com bastante queijo AAAAAAAA,stream,2019-11-01 02:33:22,EsseOlharTchama,Twitter for Android,1190094451739414528,https://twitter.com/statuses/1190094451739414528
JOB  Wichita KS USA - Travel Registered Nurse RN Emergency Room ER - Atchison - They can work in hospital: They can work in hospital emergency rooms ambulances helicopters urgent care centers sports arenas and more. As an Emerg JOBS HOSPITAL https://t.co/Nj6DTuuPvF,emergency,2019-11-01 02:33:22,hospital_talk,SocialOomph,1190094451668144128,https://twitter.com/statuses/1190094451668144128
did my makeup for no reason and stuck on some dramatic ass lashes. https://t.co/9aua5nkVAO,dramatic,2019-11-01 02:33:22,triiniity_me,Twitter for iPhone,1190094451567448070,https://twitter.com/statuses/1190094451567448070
"@Paul_Karp I was running a youth refuge in the 1980s and Paul McCartney and Wings were on Countdown.  I asked the residents if they knew The Beatles.
Response:  Wasn't that Paul's first group? Before he got successful?",residents,2019-11-01 02:33:22,simon_rosenberg,Twitter Web App,1190094452087377920,https://twitter.com/statuses/1190094452087377920
"""President Trump changed his state of residence from New York to Florida, NYT reports""  https://t.co/OoTGejv1vD",,2019-11-01 02:33:22,RIHxAJS,Twitter for Android,1190094452020404225,https://twitter.com/statuses/1190094452020404225
Let’s hope the reason Morrison stepped down was so that he could tell the truth!  No Trump pressure or money.  Some people will follow their conscience.  Go for it Morrison!,,2019-11-01 02:33:22,lvpearce01,Twitter for iPhone,1190094452087492610,https://twitter.com/statuses/1190094452087492610
Que puta locura. Este puede ser un evento histórico.,,2019-11-01 02:33:22,sebaelgordo_14,Twitter for Android,1190094452280483840,https://twitter.com/statuses/1190094452280483840
It's the same industry doing the exact same job so I'm just praying there's no overlap.,praying,2019-11-01 02:33:23,pandasugarbutt,Twitter for iPhone,1190094453056389120,https://twitter.com/statuses/1190094453056389120
"Breaking news.
Hari ini presiden Jokowi resmi melantik jendral polisi Idham Azis sebagai Kapolri yang baru di istana negara.",breaking news,2019-11-01 02:33:23,AlbertSolo2,Twitter for Android,1190094453140099073,https://twitter.com/statuses/1190094453140099073
@StarryInternet is my internet is down because of the storm?,storm,2019-11-01 02:33:23,akshatvishal,Twitter for Android,1190094453136134145,https://twitter.com/statuses/1190094453136134145
"YOUNGBLOOD

SAY YOU WANT ME

SAY YOU WANT ME

BACK IN YOUR LIFE 

SO I'M JUST A DEAD MAN CRAWLING TONIGHT 

CAUSE I NEED IT YEAH I NEED IT

ALL OF THE TIME

YEAHOOHOOHOOH",dead,2019-11-01 02:33:23,beajsan,Twitter for Android,1190094453085790209,https://twitter.com/statuses/1190094453085790209
"In the Orthodox Christian Tradition, the prayers say very explicitly that communion is for “the remission of sins.”",prayers,2019-11-01 02:33:23,atpapanik,Twitter for iPhone,1190094453555499008,https://twitter.com/statuses/1190094453555499008
"For the final hours of the spookiest day of the year, I have created clones of myself to wear my previous costumes. Also, my decorations are back up!
Even though it’s over, it was truly a spooky, scary, scandalous time! https://t.co/J0hzGAJpMX",,2019-11-01 02:33:23,Plague0fShadows,Twitter for iPhone,1190094454729957377,https://twitter.com/statuses/1190094454729957377
@RealMattCouch A massive win,massive,2019-11-01 02:33:23,crzzal,Twitter for iPhone,1190094455749120003,https://twitter.com/statuses/1190094455749120003
Bro it’s bad enough I have to take this driver safety course y’all better!! Gimme what I paid for!!!,safety,2019-11-01 02:33:23,kat_gryffindor,Twitter for iPhone,1190094455958835200,https://twitter.com/statuses/1190094455958835200
Your child wanted to be a superhero and you forced them to dress as a dead rapper come on SLIM,dead,2019-11-01 02:33:23,notgideonwright,Twitter for iPhone,1190094456277655552,https://twitter.com/statuses/1190094456277655552
@HaleighMClark I understand how missing items can be upsetting. Have you had a chance to initiate a damage claim? Feel free to message us if assistance is required. ^EA,damage,2019-11-01 02:33:23,UPSHelp,Sprinklr,1190094456365735936,https://twitter.com/statuses/1190094456365735936
they smoking on his dead homie,dead,2019-11-01 02:33:24,drewhoncho,Twitter for iPhone,1190094457024241666,https://twitter.com/statuses/1190094457024241666
"@Bill_Cimbrelo And people who say not to worry make me want to tie them to a tree on a southern beach in a cat 4 or 5 Hurricane, well probably wouldn't really do that, but my inner angel tends to be a bit vengeful, have to keep a leash on her.  moved to what I hope is a safer location. sigh",hurricane,2019-11-01 02:33:24,msbhavens1,Twitter Web App,1190094456826912770,https://twitter.com/statuses/1190094456826912770
Internet censorship like in #china won’t be far! #HongKongProtests,,2019-11-01 02:33:24,DarthHongkonger,Twitter for iPhone,1190094456877244416,https://twitter.com/statuses/1190094456877244416
"@SirenSirius i feel like we gonna come out from under the mountains, oceans, wake up from the dead and come from far and beyond that day, quite ominous XD",dead,2019-11-01 02:33:24,miengtian,Twitter Web App,1190094457045159936,https://twitter.com/statuses/1190094457045159936
"If you’d like to help me I do art commissions, and accept donations. I really just want to keep going to psychotherapy, I need it. If you’d like to help me, my #cashapp is $brokenprosthetic and my #paypal is https://t.co/k5q3nbJxiI",,2019-11-01 02:33:24,bpofficialtt,Twitter for iPhone,1190094457674358784,https://twitter.com/statuses/1190094457674358784
y’all will dead ass post a picture with a throw away like the feds not on social media,dead,2019-11-01 02:33:24,kashyflow,Twitter for iPhone,1190094459565948928,https://twitter.com/statuses/1190094459565948928
"@stwckz Tá um terror ,k raiva",terror,2019-11-01 02:33:24,cleusafracaro65,Twitter for Android,1190094459737952258,https://twitter.com/statuses/1190094459737952258
Adam Schiff never imagined one impeachment attack on Trump would backfire in a major way | Renewed Right https://t.co/zRa2GMMDpv,attack,2019-11-01 02:33:24,robertsrickyb,Twitter for iPhone,1190094460174131202,https://twitter.com/statuses/1190094460174131202
"u make me smile, please stay for awhile",please stay,2019-11-01 02:33:24,kiwitso,Twitter for iPhone,1190094460320747520,https://twitter.com/statuses/1190094460320747520
"i want new shoes, clothes, friends, dye my hair a different color, and all i get is a hot mess with crippling anxiety please help.",,2019-11-01 02:33:25,ariiavaaa,Twitter for iPhone,1190094460836810752,https://twitter.com/statuses/1190094460836810752
@DavidCornDC take this to the senate so we can subpeona all the Dem swamp including the Durham Barr investigation info....  this way the American public sees the real swamp dwellers....  CANT WAIT.,investigation,2019-11-01 02:33:24,gjbbailey1,Twitter Web App,1190094460798955520,https://twitter.com/statuses/1190094460798955520
@State_Champs you CUT cut through the static.... you’re dead to me,dead,2019-11-01 02:33:25,overslept_,Twitter for iPhone,1190094462023872513,https://twitter.com/statuses/1190094462023872513
"Wtf the Death Stranding Timefall album sounds like the most insane thing ever? Khalid, Chvrches, The Neighborhood, and Bring me the Horizon? All making surprisingly good tracks?",death,2019-11-01 02:33:25,EveMachina,Twitter Web App,1190094462590050306,https://twitter.com/statuses/1190094462590050306
@yoonmi_n pretty how now i remember i dedicated heart attack to you kfkrkdksm,attack,2019-11-01 02:33:25,tinyjhobi,Twitter for Android,1190094463760240640,https://twitter.com/statuses/1190094463760240640
Hot Post: The dumbest two people in Elite: Dangerous: A tragic tale. via /r/EliteDangerous https://t.co/hGKUKBlElf,tragic,2019-11-01 02:33:25,EDIEarth,IFTTT,1190094464209031169,https://twitter.com/statuses/1190094464209031169
Current winds....44 MPH at the airport and this is only the beginning. The Warning does not kick in until 11....@ABC6 https://t.co/FEgpMZGc89,warning,2019-11-01 02:33:25,jdesnoyersabc6,Twitter Web App,1190094463596711937,https://twitter.com/statuses/1190094463596711937
DE TERROR: La mala racha de BSC y su cadena de “favores” https://t.co/g3imgjOJvt,terror,2019-11-01 02:33:26,StudioFutbol,Hootsuite Inc.,1190094465597345792,https://twitter.com/statuses/1190094465597345792
Heat on blast,blast,2019-11-01 02:33:26,JayButtery,Twitter for iPhone,1190094466171969536,https://twitter.com/statuses/1190094466171969536
"@realDonaldTrump Blessings to you!  Praying for your family.  I know it's very difficult to be leaders who are confronting entrenched bureaucracy, ending failed policies and being the catalyst for much needed, 21st century change.  Thank you!",praying,2019-11-01 02:33:26,Bexy98581211,Twitter for Android,1190094466687938561,https://twitter.com/statuses/1190094466687938561
Bum go work on your dead channel..,dead,2019-11-01 02:33:26,JonJordan32,Twitter for iPhone,1190094468210249729,https://twitter.com/statuses/1190094468210249729
"@mxhotsauce I feel like I'm being obnoxious and dramatic in the eyes of the people around me and I don't want to annoy them but my feelings are really strong. I also feel stupid myself and tell myself I shouldn't be so worked up, but I am... I can't help it.",dramatic,2019-11-01 02:33:26,nununyom,Twitter for Android,1190094468587782144,https://twitter.com/statuses/1190094468587782144
#NCISNOLA a pickin and not so much a grinin... seeing your wife dancing after she's dead is enough to make any guy lose it a little... https://t.co/D0VdtYQS8W,dead,2019-11-01 02:33:26,cherylacohen,Twitter for Android,1190094466423623680,https://twitter.com/statuses/1190094466423623680
So fucking pissed I watched Evil Dead alone that shit was way to fucking good.,dead,2019-11-01 02:33:26,doinyrmom,Twitter for Android,1190094469070127104,https://twitter.com/statuses/1190094469070127104
"Hey John, who handed out passports to terrorists on 9-11? Who targets empowered individuals and Patriots?  Where was Barry born again?",terror,2019-11-01 02:33:27,MichaelBarden8,Twitter for iPhone,1190094469393084416,https://twitter.com/statuses/1190094469393084416
"Dikti sejauh ini msh blm memanfaatkan/recap semua data jurusan master yg ada di Indo dan LN. Tentukan posisi disaster management, defense study dan studi lain, masuk rumpun ilmu apa or multidisciplinary cathegory? Tentukan kebijakan yg tepat, jk msh kekeh dgn sistem linearitas.",disaster,2019-11-01 02:33:27,Rhidci,Twitter for Android,1190094469778960384,https://twitter.com/statuses/1190094469778960384
UCMJ - Uniform Code of Military Justice - I hope he gets slammed hard,military,2019-11-01 02:33:27,synergyman,Twitter for iPhone,1190094469867065344,https://twitter.com/statuses/1190094469867065344
tampo nade,,2019-11-01 02:33:27,MarshmAywo,Twitter for iPhone,1190094470458400768,https://twitter.com/statuses/1190094470458400768
"@scottwongDC What’s that I just heard? Ah, New York breathing a huge sigh of satisfied relief.",relief,2019-11-01 02:33:27,RebornUnicorn1,Twitter for iPhone,1190094471062544384,https://twitter.com/statuses/1190094471062544384
La palabra ESTUPIDA queda chica en ella,,2019-11-01 02:33:27,Pan5hoo,Twitter Web App,1190094471997906944,https://twitter.com/statuses/1190094471997906944
"There's a storm on Halloween. Nice. Spooky

Power goes out

Can't sleep

No fan

Annoying

Power please come back on",storm,2019-11-01 02:33:27,MilkandMelk,Twitter for Android,1190094472366964736,https://twitter.com/statuses/1190094472366964736
What about the brave informant,,2019-11-01 02:33:27,jcobb2166,Twitter for iPhone,1190094472425680896,https://twitter.com/statuses/1190094472425680896
It’s frightening that he depends on voters who think this is real. Destroying the Liberal brand as responsible and openning massive sovereign risk for investors.,massive,2019-11-01 02:33:27,bigjsl,Twitter for iPhone,1190094473243398144,https://twitter.com/statuses/1190094473243398144
@TheRealTyceno hes prolly being dead serious. he a genuine guy,dead,2019-11-01 02:33:28,BrennanGLHF,Twitter for Android,1190094473835032576,https://twitter.com/statuses/1190094473835032576
@elijahdaniel kj apa boutta find and attack you again by looking at riverdale indirects  €|£~£]£~*]*~£|£,attack,2019-11-01 02:33:28,MRDlSCO,Twitter for iPhone,1190094474095071232,https://twitter.com/statuses/1190094474095071232
"Em um hospício abandonado, situado em um cemitério indígena, cujo porão era usado como laboratório da Umbrella Corporation, enquanto rola no quintal um ritual de invocação de espíritos malígnos.",,2019-11-01 02:33:28,georgeafg,Twitter for Android,1190094473801478150,https://twitter.com/statuses/1190094473801478150
"T.Nagar, Chennai at 7 am: Roads are busy, restaurants are full and people are bustling with energy.

Indira Nagar, Bangalore at 7 am: Roads are empty, restaurants are still shut and people yet to recover from last night's hangover.

This is why #Chennai is lit!",recover,2019-11-01 02:33:28,SaiShyamG,Twitter for Android,1190094474224865281,https://twitter.com/statuses/1190094474224865281
@yukkimshm I have a#enough to get either hunter or survivor who should i get.....,survivor,2019-11-01 02:33:28,liliulalas,Twitter for iPhone,1190094474195525632,https://twitter.com/statuses/1190094474195525632
"@GrtStJefferson Ty. We didn't even get the actual storm yet, just an intro.",storm,2019-11-01 02:33:28,AbbaDaddyFather,Twitter for Android,1190094474506129408,https://twitter.com/statuses/1190094474506129408
How have you improve your man?,,2019-11-01 02:33:28,DAduagba,Twitter for Android,1190094476297027584,https://twitter.com/statuses/1190094476297027584
"""A call for the best Halloween Tweets of all time""  https://t.co/l5t08ECIco",,2019-11-01 02:33:28,SilencedPoet8,Twitter for Android,1190094476297023488,https://twitter.com/statuses/1190094476297023488
Dead,dead,2019-11-01 02:33:28,lemosfml,Twitter for iPhone,1190094477337251845,https://twitter.com/statuses/1190094477337251845
"""Indian government asks WhatsApp to explain spyware breach""  https://t.co/6V74rd2Csi",,2019-11-01 02:33:28,JayPrak98393477,Twitter for Android,1190094477144121344,https://twitter.com/statuses/1190094477144121344
"I will warn that i have a massive windstorm right now, so dont be surprised if I lose power and i OOP","massive, storm",2019-11-01 02:33:29,ItsMatterdoh,Twitter Web App,1190094477911842821,https://twitter.com/statuses/1190094477911842821
Love spending Halloween with my fave Halloweenies,,2019-11-01 02:33:29,kodychrome,Twitter Web App,1190094477928611841,https://twitter.com/statuses/1190094477928611841
"Dear, Shownu hyung and Wonho 
Stay strong and happy, all problems have a solution. You are all strong and can definitely get through this. I am with you not only me but many people with you, many people love you.

https://t.co/rrSVZ4MMik",stay strong,2019-11-01 02:33:29,ONF_MK,Twitter for Android,1190094478071066624,https://twitter.com/statuses/1190094478071066624
jihoon still cute even with that scary filter uwu,,2019-11-01 02:33:29,areyaaaaaa,Twitter for Android,1190094479723655168,https://twitter.com/statuses/1190094479723655168
"@ThatDaveJordan And here are some choices that are still horror, but lean more heavily on the side of drama or comedy:

Spring, Stake Land, Stake Land 2, A Girl Walks Home Alone at Night, Let Us Prey, One Cut of the Dead, The Old Dark House, Take Shelter, Cold Skin",dead,2019-11-01 02:33:29,NeverWanderer,Twitter Web App,1190094480315019265,https://twitter.com/statuses/1190094480315019265
"@lapcatsoftware Something I never really see mentioned: What hardware and OS are Apple's software engineers running where they aren't affected by all these issues? They must have the single biggest deployment of Macs, yet they don't notice all the hardware shortcomings and problems.",affected,2019-11-01 02:33:29,simongr3dal,Twitter Web App,1190094480956952577,https://twitter.com/statuses/1190094480956952577
Dems Now Targeting Barr To Derail Investigation into Origins of Russia Probe https://t.co/QNEknywDP8,investigation,2019-11-01 02:33:29,Anasoptora3,Twitter Web App,1190094480977711104,https://twitter.com/statuses/1190094480977711104
religious studies majors be like I’m having an existential crisis because I’m a semester away from graduating and I’m almost 80k in debt and jobs are practically nonexistent in my field why did I listen to my gut telling me to study what I’m passionate about,crisis,2019-11-01 02:33:29,salaransarii,Twitter for iPhone,1190094481653149696,https://twitter.com/statuses/1190094481653149696
@PE11GEM Great outfit I need nursing miss Pell I’m ill xx,nursing,2019-11-01 02:33:30,Letmehelp1959,Twitter for iPhone,1190094482676617217,https://twitter.com/statuses/1190094482676617217
"@NPR It’s worth it! Support the boy scouts. Get involved. advice to BSA troops and leaders- keep religion out of it. BSA must be secular/agnostic. And even discuss atheism as part of a religious philosophy badge (examining history of prechristian faiths, arguments for/against god.",troops,2019-11-01 02:33:30,Imminent_Hope,Twitter Web App,1190094484585041920,https://twitter.com/statuses/1190094484585041920
We apologize if you missed us tonight at #Maumelle Station 1. Duty called & we had to shut down a bit earlier than planned so #firefighters could respond to a vehicle accident with injuries.,"firefighters, injuries",2019-11-01 02:33:30,MaumelleFire,Twitter for Android,1190094484794740737,https://twitter.com/statuses/1190094484794740737
WhatsApp hacking targetted high profile officials across 20 countries https://t.co/EJ0yWRLbQR https://t.co/8y9WrzqHfp,,2019-11-01 02:33:30,TimesofNewsHUB,WordPress.com,1190094485365100545,https://twitter.com/statuses/1190094485365100545
"tw// sulli

the way you put death and THIS in the same thread i hate you all",death,2019-11-01 02:33:30,iluveunseo,Twitter for iPhone,1190094485730009089,https://twitter.com/statuses/1190094485730009089
"@metalfreek05 Ugh sorry to hear that, mate! Do they provide any assistance from military?",military,2019-11-01 02:33:31,clairecre8tes,Twitter for iPhone,1190094485990105088,https://twitter.com/statuses/1190094485990105088
ima own this bitch till i’m buried in dirt...i only roll with the ones that will carry me to my hearse,buried,2019-11-01 02:33:31,SunTzuLive,Twitter for iPhone,1190094486983991296,https://twitter.com/statuses/1190094486983991296
This Sat we will be doing the outreach portion of Spirit Breakout!!!! We will be Hitting different areas promoting as well as getting donations. I’m still looking for more  volunteers so if you are interested contact me!!!,volunteers,2019-11-01 02:33:31,amberno_khalifa,Twitter for iPhone,1190094487114145797,https://twitter.com/statuses/1190094487114145797
"if you have kids or siblings, please take them trick-or-treating at a nursing home at least once.",nursing,2019-11-01 02:33:31,__k_e_n_z__,Twitter for Android,1190094487529414657,https://twitter.com/statuses/1190094487529414657
Former NBA Champion Becomes a Christian Years After Cocaine Addiction Put Him in a Coma Near Death - https://t.co/jZQYraNMdO,death,2019-11-01 02:33:31,spoutsmith,Twitter Web Client,1190094488716242944,https://twitter.com/statuses/1190094488716242944
Pero le preguntas al Uruguayo y estamos en plena crisis,crisis,2019-11-01 02:33:31,estas_mas_flaca,Twitter for Android,1190094488963821568,https://twitter.com/statuses/1190094488963821568
"Chabón Macri dejó sin luz A TODO EL PAÍS, osea literalmente, esto no puede ser legal",,2019-11-01 02:33:31,camila_desantis,Twitter for Android,1190094489295228928,https://twitter.com/statuses/1190094489295228928
i am haunted by a man who has a great heart,,2019-11-01 02:33:31,GollumPanties,Twitter for Android,1190094489479733251,https://twitter.com/statuses/1190094489479733251
"if mcr can come back from the dead you know what else can???

jungkook’s plugs",dead,2019-11-01 02:33:31,chulovmin,Twitter for iPhone,1190094489639145482,https://twitter.com/statuses/1190094489639145482
Japan sounds warning on China’s growing military might https://t.co/9NWIYz9P22,"warning, military",2019-11-01 02:33:31,Chiaki_Kamakura,dlvr.it,1190094489735458816,https://twitter.com/statuses/1190094489735458816
Flood Warning issued October 31 at 8:43PM CDT until November 06 at 1:00AM CDT by NWS https://t.co/6l6S8fnOk0,"flood, warning",2019-11-01 02:33:31,Parsoli,dlvr.it,1190094489731231744,https://twitter.com/statuses/1190094489731231744
bought a @teejayx6 lesson huh,,2019-11-01 02:33:31,yaboydionte,Twitter for Android,1190094489861394435,https://twitter.com/statuses/1190094489861394435
@realDonaldTrump I wpuld never move to New York.   It has been destroyed by the Dem’s.,destroyed,2019-11-01 02:33:31,wmacmain,Twitter for iPhone,1190094490087899136,https://twitter.com/statuses/1190094490087899136
kids really so dramatic lmao,dramatic,2019-11-01 02:33:31,tamycaxo,Twitter for iPhone,1190094490071121920,https://twitter.com/statuses/1190094490071121920
A Scandinavian love story...,,2019-11-01 02:33:32,NagyNot,Twitter for iPad,1190094490582867968,https://twitter.com/statuses/1190094490582867968
the walking dead versão animais fofos,dead,2019-11-01 02:33:32,atolkieniana,Twitter for Android,1190094491300061185,https://twitter.com/statuses/1190094491300061185
"@17MINUTESX kpop idols/groups advocate for thing like that too (mental health, LGBT, etc.) and they also donate to charities as well? like kpop groups/idols do these things too it's not just western artists https://t.co/OsgLMhnijm",donate,2019-11-01 02:33:32,TOES4MYG,Twitter for iPhone,1190094493011369984,https://twitter.com/statuses/1190094493011369984
they haven't even started working yet and they're breaking down..spare me...Light rail tram breaks down in busy CBD https://t.co/bOwu7p0oAM,,2019-11-01 02:33:32,AmberX994874,Twitter Web Client,1190094493753544704,https://twitter.com/statuses/1190094493753544704
Dead by Daylight now available via Xbox Game Pass for PC https://t.co/cnvUTUSXON https://t.co/Y1jHhCNph6,dead,2019-11-01 02:33:32,GamingNexus,dlvr.it,1190094493933981696,https://twitter.com/statuses/1190094493933981696
"""Dead man's toe, dead man's toe...""",dead,2019-11-01 02:33:33,alt_horizon,Twitter for Android,1190094494735241216,https://twitter.com/statuses/1190094494735241216
Winds and rains are bad here....,,2019-11-01 02:33:33,bella_kittrell,Twitter for Android,1190094494831710208,https://twitter.com/statuses/1190094494831710208
Ok storm damn,storm,2019-11-01 02:33:33,mcfallk_,Twitter for iPhone,1190094495112671232,https://twitter.com/statuses/1190094495112671232
"Haloween un día para disfrutar en familia con los mas peques, para muchas familias se convirtió en un día de sangre, terror, protestas y desordenes ¿ hasta cuando?",terror,2019-11-01 02:33:33,paolato26,Twitter Web App,1190094495381098496,https://twitter.com/statuses/1190094495381098496
i will not rest until k**chako is dead. that is my only reason for living.,dead,2019-11-01 02:33:33,spideyneds,Twitter for iPhone,1190094495842353152,https://twitter.com/statuses/1190094495842353152
https://t.co/MljhM9isbC,,2019-11-01 02:33:33,mayakannan,Twitter for Android,1190094495578296321,https://twitter.com/statuses/1190094495578296321
"@realDonaldTrump Investigative Journalist Found Dead in D.C. Hotel Room Weeks After Reporting Bill Clinton to FBI & DHS for Allegedly Raping Boy

https://t.co/in6E79cw9u",dead,2019-11-01 02:33:33,rocksiphone,Twitter for iPhone,1190094497163689984,https://twitter.com/statuses/1190094497163689984
"@nowthisnews Good work for a very hard job. My hat is off to all firefighters, especially forest fighters.",firefighters,2019-11-01 02:33:33,Ripcord1943,Twitter for iPhone,1190094497436307456,https://twitter.com/statuses/1190094497436307456
C’est finit de défoncer les baskets comme ça c’est les gamins qui font ça,,2019-11-01 02:33:33,am_bzkr,Twitter for iPhone,1190094497717346310,https://twitter.com/statuses/1190094497717346310
Animals Evacuated by Kincade Fire Find Shelter and Expert Medical Care https://t.co/ShJlIJBWRz https://t.co/1wGGKZGyna,evacuated,2019-11-01 02:33:33,CalReportTweets,dlvr.it,1190094496454676480,https://twitter.com/statuses/1190094496454676480
@cory_tfil i wouldve but i was NOT trying to be out in a storm during the apocalypse,storm,2019-11-01 02:33:33,senditemily,Twitter for iPhone,1190094498413629440,https://twitter.com/statuses/1190094498413629440
"Got home, literally 3 minutes later the Toll truck pulls up outside to deliver my @secretlabchairs chair. So happy the timing worked well because I would not have fun picking this up from the depot https://t.co/tuwGasG7MD",toll,2019-11-01 02:33:33,BrittA2211,Twitter for Android,1190094496572174336,https://twitter.com/statuses/1190094496572174336
Just found out a British soldier spared hitlers life in ww1. This proves USA is better,soldier,2019-11-01 02:33:34,Jameson_Mac10,Twitter for iPhone,1190094498682068992,https://twitter.com/statuses/1190094498682068992
"@Anitta Triste, amiga, agora vamos dar stream pra lenda",stream,2019-11-01 02:33:34,Phael__Maitam,Twitter Web App,1190094498803724288,https://twitter.com/statuses/1190094498803724288
Tonight was actually a great night cause i finally found a match that we could be able to destroy the storm king!,storm,2019-11-01 02:33:34,Jeffrey01113653,Twitter Web App,1190094499193802755,https://twitter.com/statuses/1190094499193802755
"@loudog112 It was a notional unit during WWII.
-
It is darkest before the dawn. Today's actions should make you laugh, not upset. You have a front row seat to the death of a political party. Grab some snacks, sit back, and enjoy the show.",death,2019-11-01 02:33:34,foldxy,Twitter Web App,1190094499189600256,https://twitter.com/statuses/1190094499189600256
not to be dramatic but throw me sumn to cry to LMAOOObutdeadassOOOOOO,"dead, dramatic",2019-11-01 02:33:34,opheliax_,Twitter for iPhone,1190094501404119040,https://twitter.com/statuses/1190094501404119040
sharetea is dead tn,dead,2019-11-01 02:33:34,caitlynaryan,Twitter for iPhone,1190094501332713472,https://twitter.com/statuses/1190094501332713472
i’m gonna have to accept defeat and date a military boy since no one else will have me. Okay boys i’m ready you may....slide into my dms,military,2019-11-01 02:33:35,simplyy_tara_,Twitter for iPhone,1190094503098699776,https://twitter.com/statuses/1190094503098699776
"Washington Nationals return home to DC, Ryan Zimmerman gets honor of walking ...
https://t.co/33SMyOl25l
+1 PuckBot #Captials #WA",return home,2019-11-01 02:33:35,CapitalsPlow,Washington Capitals Plow Bot,1190094504365133824,https://twitter.com/statuses/1190094504365133824
"""In a thousand years of mayhem, blood and death?""

He held her hand now.

""The risk is enormous for you to get lost on the other end of all this, Nora. Enormous.""",death,2019-11-01 02:33:35,RexMikaelson,Twitter Web App,1190094505497825281,https://twitter.com/statuses/1190094505497825281
"My birthday is today, but I am not here to be a part of the halloween base agendas that go around trying to scare, I am on the CARE, SHARE and AWARE scene, to be part of meaningful distributes and not meaningless adventures or events.",events,2019-11-01 02:33:35,truthbetoldeasy,Twitter Web App,1190094506022047744,https://twitter.com/statuses/1190094506022047744
no wayyy,,2019-11-01 02:33:36,killjoysyd,Twitter for iPhone,1190094506999341056,https://twitter.com/statuses/1190094506999341056
She'd rather use him than to actually love him. . .,,2019-11-01 02:33:36,AntagonizingLve,Twitter for Android,1190094507171287041,https://twitter.com/statuses/1190094507171287041
Bih if you fart in my face it’s over!!!,,2019-11-01 02:33:36,pissyopants1,Twitter for iPhone,1190094507741786113,https://twitter.com/statuses/1190094507741786113
Both the 49ers and Cardinals would be down by 20 with Mitchell.  Sometimes the obvious needs to be pointed out.  Pace and Nagy please leave town. #bears100,leave town,2019-11-01 02:33:36,jareldinho,Twitter for iPhone,1190094508177993728,https://twitter.com/statuses/1190094508177993728
"That's amazing! Way to make a difference, people! Who else is out there with a spare $25 for the most significant women's advocacy group to emerge in the past decade?! I love that lots of people donate $26 for the marathon itself... @TIMESUPNOW",donate,2019-11-01 02:33:36,oiselle_sally,Twitter Web App,1190094510065430528,https://twitter.com/statuses/1190094510065430528
@KitsunebiMiyuki Sending you hugs. Reach out if you’d like to chat my friend. You come first. Don’t worry about the stream. https://t.co/oBtiq9qIuw,stream,2019-11-01 02:33:36,jimjamborino,Twitter for iPhone,1190094509188665344,https://twitter.com/statuses/1190094509188665344
"Jum'at pagi ku cerah sekali :"")",,2019-11-01 02:33:36,haachaaa__,Twitter for Android,1190094510274961408,https://twitter.com/statuses/1190094510274961408
Thank you so much to our wonderful parent volunteers...we had a blast at our Halloween party! https://t.co/gPKGN6AEuE,"blast, volunteers",2019-11-01 02:33:36,ModSquad1920,Twitter for iPhone,1190094508781920256,https://twitter.com/statuses/1190094508781920256
settling is so terrifying to me!,terrifying,2019-11-01 02:33:36,seventy6ixers,Twitter Web App,1190094510967214081,https://twitter.com/statuses/1190094510967214081
The intended audience for the Boston Globe article was people who have been affected by ADA  #IDAudience,affected,2019-11-01 02:33:36,kenya_grant,Twitter Web App,1190094511084584960,https://twitter.com/statuses/1190094511084584960
Check out what I just added to my closet on Poshmark: Sexy police officer top. https://t.co/SM9DBssL7m via @poshmarkapp #shopmycloset,police officer,2019-11-01 02:33:36,allybwilkinson,Poshmark,1190094510954438656,https://twitter.com/statuses/1190094510954438656
"Ok but Mitty has to be the saddest anime death right?

That just hurted",death,2019-11-01 02:33:37,PleasantpaulH20,Twitter for Android,1190094511646527489,https://twitter.com/statuses/1190094511646527489
@Marty23Trill live stream not working,stream,2019-11-01 02:33:37,invincify1,Twitter for Android,1190094511785025536,https://twitter.com/statuses/1190094511785025536
"https://t.co/ZFNuhiO6yh
God bless that judge! Should be a felony. People need to learn how to discuss their differences. One too many Execs/fake Christians & others parading around who beat their wives -get away w/it. And a judge who screws over the injured spouse should be fired",injured,2019-11-01 02:33:37,FoxSmart1,Twitter for iPhone,1190094511919312901,https://twitter.com/statuses/1190094511919312901
"@StateDept 

Help President Trump & Nancy Help The Powhatan Nation
Recover our Two Stolen Bank Deposits of $48.5M* & $33M* Stolen by Nigeria’s
Central Bank of Nigeria who Milked us one Fake Fee after another for 13 years
Now Plus CBN Bad $5M* Check https://t.co/4y8GmKddXY",recover,2019-11-01 02:33:36,powhatanchula1,Twitter Web Client,1190094510367182849,https://twitter.com/statuses/1190094510367182849
"@ThatGMoney Define civilization. Of course you’re going to say roads first. Then police. Then firefighters, whom 65% are volunteer. Eventually you’ll get to military but not before you make it to health care. The bigger question is where does this list end, my good man?","firefighters, military",2019-11-01 02:33:37,louisvillelibrT,Twitter for iPhone,1190094512762294273,https://twitter.com/statuses/1190094512762294273
